source_document_id,edge_evidence_rows,unique_directed_edges,supplier_nodes,customer_nodes,first_publication,last_publication,relationship_mentions,explicit_name_mentions,source_provenance_complete
1212580626,,,,,,,10,0,True
1212580770,,,,,,,10,0,True
1212581258,,,,,,,10,0,True
1212581496,,,,,,,10,0,True
1212581944,,,,,,,10,0,True
1212582093,,,,,,,10,0,True
1212582097,,,,,,,10,0,True
1212582098,,,,,,,10,0,True
1212582099,,,,,,,6,0,True
1212582122,,,,,,,10,1,True
1212582488,,,,,,,10,0,True
1212591626,,,,,,,10,0,True
1212591709,,,,,,,10,0,True
1212591812,,,,,,,10,0,True
1212592835,,,,,,,10,4,True
1212593248,,,,,,,5,0,True
1212593482,,,,,,,6,4,True
1212593585,,,,,,,10,0,True
1212593714,,,,,,,10,0,True
1212593730,,,,,,,10,0,True
1212594359,,,,,,,10,0,True
1212594465,,,,,,,10,0,True
1212605767,,,,,,,10,0,True
1212606350,,,,,,,9,0,True
1212606414,,,,,,,5,5,True
1212606489,,,,,,,10,4,True
1212606576,,,,,,,2,0,True
1212606705,,,,,,,2,2,True
1212606831,,,,,,,10,0,True
1212606964,,,,,,,10,0,True
1212607093,,,,,,,1,0,True
1212607284,,,,,,,10,0,True
1212607654,,,,,,,10,5,True
1212607756,,,,,,,10,0,True
1212607865,,,,,,,6,0,True
1212608230,,,,,,,9,0,True
1212608393,,,,,,,6,6,True
1212608608,,,,,,,10,0,True
1212608794,,,,,,,10,0,True
1212608846,,,,,,,5,5,True
1212608996,,,,,,,10,0,True
1212609038,,,,,,,6,0,True
1212609101,,,,,,,10,0,True
1212609152,,,,,,,10,0,True
1212609203,,,,,,,10,0,True
1212609256,,,,,,,10,0,True
1212609325,,,,,,,10,10,True
1212609389,,,,,,,10,0,True
1212609411,1.0,1.0,1.0,1.0,2022-03-18 16:00:00+00:00,2022-03-18 16:00:00+00:00,10,10,True
1212609471,,,,,,,10,0,True
1212609607,,,,,,,10,0,True
1212610106,,,,,,,10,0,True
1212610203,,,,,,,10,0,True
1212623698,,,,,,,10,0,True
1212623862,,,,,,,8,0,True
1212623888,,,,,,,1,1,True
1212624071,,,,,,,2,2,True
1212624244,,,,,,,10,0,True
1212624256,,,,,,,1,0,True
1212624464,,,,,,,9,2,True
1212624564,,,,,,,1,1,True
1212625155,,,,,,,10,10,True
1212625500,,,,,,,10,0,True
1212625515,,,,,,,9,9,True
1212625615,,,,,,,4,4,True
1212625809,,,,,,,10,0,True
1212625986,,,,,,,10,0,True
1212626195,,,,,,,10,10,True
1212626299,,,,,,,8,0,True
1212626413,,,,,,,6,6,True
1212626758,,,,,,,10,0,True
1212626926,,,,,,,10,0,True
1212626998,,,,,,,10,9,True
1212627008,,,,,,,5,0,True
1212627709,,,,,,,10,0,True
1212627735,,,,,,,6,0,True
1212627797,,,,,,,10,0,True
1212628090,,,,,,,10,1,True
1212628215,,,,,,,2,0,True
1212628892,,,,,,,10,0,True
1212628937,,,,,,,10,1,True
1212628985,,,,,,,6,0,True
1212628988,,,,,,,6,0,True
1212629013,,,,,,,10,0,True
1212630737,,,,,,,10,0,True
1212631020,,,,,,,9,0,True
1212631136,,,,,,,5,0,True
1212631202,,,,,,,10,0,True
1212631234,,,,,,,10,10,True
1212631250,,,,,,,8,0,True
1212631307,,,,,,,9,9,True
1212631419,,,,,,,10,1,True
1212631639,,,,,,,1,1,True
1212631827,,,,,,,10,0,True
1212631848,,,,,,,10,0,True
1212631880,,,,,,,5,5,True
1212632071,,,,,,,10,0,True
1212632310,,,,,,,1,1,True
1212632957,,,,,,,2,2,True
1212633065,,,,,,,5,0,True
1212633075,,,,,,,8,8,True
1212633207,,,,,,,9,9,True
1212633598,,,,,,,10,0,True
1212633648,,,,,,,10,10,True
1212633727,,,,,,,6,0,True
1212634051,,,,,,,10,0,True
1212634443,,,,,,,10,0,True
1212634507,,,,,,,10,1,True
1212634604,,,,,,,10,0,True
1212634696,,,,,,,10,1,True
1212634739,,,,,,,10,0,True
1212634774,,,,,,,10,10,True
1212634866,,,,,,,9,0,True
1212634905,,,,,,,8,0,True
1212634984,2.0,2.0,2.0,2.0,2022-03-22 16:00:00+00:00,2022-03-22 16:00:00+00:00,10,2,True
1212635009,,,,,,,10,0,True
1212635054,,,,,,,10,0,True
1212635243,,,,,,,1,1,True
1212635350,,,,,,,10,0,True
1212635604,,,,,,,5,0,True
1212635750,,,,,,,10,0,True
1212635843,,,,,,,10,1,True
1212640635,,,,,,,10,0,True
1212641498,,,,,,,10,10,True
1212641847,,,,,,,5,5,True
1212642090,,,,,,,7,5,True
1212642636,,,,,,,9,0,True
1212642637,,,,,,,10,0,True
1212642855,,,,,,,10,0,True
1212643055,,,,,,,10,0,True
1212643081,,,,,,,10,0,True
1212643234,,,,,,,10,0,True
1212644080,,,,,,,10,0,True
1212644203,,,,,,,2,2,True
1212644376,,,,,,,5,0,True
1212644454,,,,,,,10,0,True
1212644781,,,,,,,10,0,True
1212644832,,,,,,,10,0,True
1212644917,,,,,,,6,6,True
1212645328,,,,,,,10,0,True
1212648154,,,,,,,10,0,True
1212650380,,,,,,,10,0,True
1212650650,,,,,,,10,0,True
1212650721,,,,,,,10,0,True
1212650741,,,,,,,10,0,True
1212650772,,,,,,,10,0,True
1212651040,,,,,,,10,10,True
1212651335,,,,,,,10,0,True
1212651672,,,,,,,10,0,True
1212651858,,,,,,,11,1,True
1212652048,,,,,,,10,0,True
1212652075,,,,,,,6,0,True
1212652251,,,,,,,10,0,True
1212652869,,,,,,,10,0,True
1212667344,,,,,,,6,6,True
1212667588,,,,,,,10,0,True
1212667713,,,,,,,10,0,True
1212667823,,,,,,,10,0,True
1212668389,,,,,,,10,0,True
1212668459,,,,,,,7,0,True
1212668559,,,,,,,10,0,True
1212668592,,,,,,,10,0,True
1212669171,,,,,,,10,0,True
1212669285,,,,,,,10,0,True
1212669382,,,,,,,10,0,True
1212669655,,,,,,,5,2,True
1212669795,,,,,,,10,0,True
1212669867,,,,,,,10,3,True
1212670042,,,,,,,10,0,True
1212670144,,,,,,,10,0,True
1212670209,,,,,,,10,5,True
1212670265,,,,,,,10,10,True
1212670343,,,,,,,10,0,True
1212670529,,,,,,,10,0,True
1212670581,,,,,,,10,1,True
1212670619,,,,,,,1,1,True
1212670691,,,,,,,10,0,True
1212670931,,,,,,,10,0,True
1212671080,,,,,,,10,0,True
1212671176,,,,,,,10,0,True
1212671221,,,,,,,8,8,True
1212671261,,,,,,,8,8,True
1212671325,,,,,,,10,0,True
1212671354,,,,,,,10,0,True
1212671371,,,,,,,6,0,True
1212671439,1.0,1.0,1.0,1.0,2022-03-25 16:00:00+00:00,2022-03-25 16:00:00+00:00,10,8,True
1212671468,,,,,,,10,2,True
1212671593,,,,,,,10,0,True
1212671753,,,,,,,10,0,True
1212671962,,,,,,,8,8,True
1212682475,1.0,1.0,1.0,1.0,2022-03-26 16:00:00+00:00,2022-03-26 16:00:00+00:00,9,9,True
1212682597,,,,,,,10,1,True
1212682605,,,,,,,8,1,True
1212682876,,,,,,,1,1,True
1212683293,,,,,,,10,0,True
1212683687,,,,,,,5,0,True
1212683737,,,,,,,10,0,True
1212683902,,,,,,,10,0,True
1212684049,1.0,1.0,1.0,1.0,2022-03-28 16:00:00+00:00,2022-03-28 16:00:00+00:00,12,12,True
1212684210,,,,,,,10,0,True
1212684437,,,,,,,5,5,True
1212684638,,,,,,,5,5,True
1212684946,,,,,,,10,0,True
1212684971,,,,,,,10,0,True
1212685160,,,,,,,10,0,True
1212685425,,,,,,,10,0,True
1212685463,,,,,,,10,0,True
1212685521,,,,,,,10,0,True
1212685550,,,,,,,10,0,True
1212685630,,,,,,,6,0,True
1212686051,,,,,,,9,9,True
1212686340,,,,,,,6,0,True
1212686467,,,,,,,10,0,True
1212686491,,,,,,,8,2,True
1212686540,,,,,,,10,0,True
1212686761,,,,,,,10,0,True
1212686813,,,,,,,10,0,True
1212686903,,,,,,,10,10,True
1212687124,,,,,,,1,1,True
1212687138,,,,,,,10,10,True
1212687174,,,,,,,3,0,True
1212687268,,,,,,,10,0,True
1212687323,,,,,,,10,0,True
1212687423,,,,,,,10,10,True
1212687482,,,,,,,10,0,True
1212687612,,,,,,,5,5,True
1212687668,,,,,,,10,0,True
1212687726,1.0,1.0,1.0,1.0,2022-03-28 16:00:00+00:00,2022-03-28 16:00:00+00:00,9,9,True
1212687850,,,,,,,10,0,True
1212687881,,,,,,,7,0,True
1212687929,,,,,,,10,0,True
1212687963,,,,,,,10,0,True
1212687997,,,,,,,10,0,True
1212688057,,,,,,,10,10,True
1212688098,,,,,,,7,0,True
1212688175,,,,,,,10,5,True
1212688184,,,,,,,10,5,True
1212688209,,,,,,,10,0,True
1212688229,,,,,,,10,1,True
1212688308,,,,,,,10,0,True
1212688336,,,,,,,10,0,True
1212688365,,,,,,,10,0,True
1212688463,,,,,,,8,0,True
1212688576,,,,,,,10,0,True
1212688644,,,,,,,15,5,True
1212688660,,,,,,,10,0,True
1212689146,,,,,,,10,0,True
1212689391,,,,,,,3,0,True
1212698866,,,,,,,6,6,True
1212699030,,,,,,,10,0,True
1212699063,,,,,,,10,0,True
1212699120,,,,,,,10,0,True
1212699160,,,,,,,10,0,True
1212704192,,,,,,,10,0,True
1212704456,,,,,,,10,0,True
1212705334,,,,,,,10,0,True
1212705394,,,,,,,8,0,True
1212705676,,,,,,,10,0,True
1212705686,,,,,,,10,0,True
1212706157,,,,,,,10,0,True
1212706216,,,,,,,10,0,True
1212706638,,,,,,,9,0,True
1212706863,,,,,,,10,0,True
1212706915,,,,,,,5,0,True
1212706945,,,,,,,5,5,True
1212707095,,,,,,,9,0,True
1212707170,,,,,,,10,0,True
1212707279,,,,,,,10,0,True
1212707454,,,,,,,10,0,True
1212707489,,,,,,,10,0,True
1212707521,,,,,,,10,10,True
1212707645,,,,,,,10,1,True
1212707745,,,,,,,10,3,True
1212707784,,,,,,,10,0,True
1212707869,,,,,,,10,0,True
1212707882,,,,,,,10,0,True
1212708042,,,,,,,8,1,True
1212708236,,,,,,,10,0,True
1212708375,,,,,,,10,0,True
1212708719,,,,,,,7,0,True
1212708767,,,,,,,1,1,True
1212708801,,,,,,,10,0,True
1212708927,,,,,,,10,0,True
1212708948,,,,,,,10,0,True
1212709241,,,,,,,10,0,True
1212709342,,,,,,,1,0,True
1212709472,,,,,,,10,0,True
1212709563,,,,,,,10,0,True
1212709566,,,,,,,10,0,True
1212709729,,,,,,,10,0,True
1212709778,,,,,,,8,0,True
1212709824,,,,,,,10,1,True
1212709917,,,,,,,10,0,True
1212709996,,,,,,,10,0,True
1212710035,,,,,,,10,0,True
1212710104,,,,,,,10,1,True
1212710279,,,,,,,10,0,True
1212710348,,,,,,,10,0,True
1212710389,,,,,,,10,0,True
1212710445,,,,,,,7,7,True
1212710511,,,,,,,10,0,True
1212710543,,,,,,,14,0,True
1212710612,,,,,,,10,0,True
1212710652,,,,,,,10,0,True
1212710722,,,,,,,10,0,True
1212710745,,,,,,,10,0,True
1212710795,,,,,,,10,0,True
1212710834,2.0,2.0,2.0,2.0,2022-03-29 16:00:00+00:00,2022-03-29 16:00:00+00:00,10,2,True
1212710950,,,,,,,10,0,True
1212710996,,,,,,,10,0,True
1212711006,,,,,,,10,0,True
1212711064,,,,,,,10,0,True
1212711135,,,,,,,7,0,True
1212711231,,,,,,,10,0,True
1212711264,,,,,,,6,6,True
1212711312,,,,,,,10,0,True
1212711340,,,,,,,1,1,True
1212711491,,,,,,,10,0,True
1212711562,,,,,,,5,5,True
1212711585,,,,,,,10,0,True
1212711705,,,,,,,5,0,True
1212711720,1.0,1.0,1.0,1.0,2022-03-29 16:00:00+00:00,2022-03-29 16:00:00+00:00,10,10,True
1212711809,,,,,,,2,0,True
1212711851,,,,,,,10,0,True
1212712001,,,,,,,10,0,True
1212712102,,,,,,,9,8,True
1212712194,,,,,,,6,1,True
1212712311,2.0,2.0,1.0,2.0,2022-03-29 16:00:00+00:00,2022-03-29 16:00:00+00:00,9,9,True
1212712525,1.0,1.0,1.0,1.0,2022-03-29 16:00:00+00:00,2022-03-29 16:00:00+00:00,15,5,True
1212716482,,,,,,,10,0,True
1212721017,,,,,,,10,0,True
1212721030,,,,,,,10,0,True
1212721657,1.0,1.0,1.0,1.0,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00,10,10,True
1212721730,,,,,,,1,1,True
1212723902,,,,,,,6,0,True
1212724028,,,,,,,10,0,True
1212724225,,,,,,,7,0,True
1212724560,2.0,2.0,2.0,1.0,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00,10,10,True
1212724599,,,,,,,10,0,True
1212724733,,,,,,,10,0,True
1212724791,1.0,1.0,1.0,1.0,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00,5,5,True
1212724828,,,,,,,1,1,True
1212724847,,,,,,,10,0,True
1212724900,,,,,,,7,0,True
1212724946,,,,,,,10,0,True
1212724975,,,,,,,10,0,True
1212725185,,,,,,,10,0,True
1212725368,,,,,,,9,0,True
1212725379,1.0,1.0,1.0,1.0,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00,10,10,True
1212725406,,,,,,,6,0,True
1212725479,,,,,,,7,0,True
1212725538,,,,,,,10,0,True
1212725683,,,,,,,10,0,True
1212725753,,,,,,,10,0,True
1212725781,,,,,,,10,0,True
1212725834,1.0,1.0,1.0,1.0,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00,10,10,True
1212725894,,,,,,,5,0,True
1212725980,,,,,,,10,0,True
1212726110,,,,,,,10,0,True
1212726232,,,,,,,3,3,True
1212726250,,,,,,,10,10,True
1212726410,,,,,,,10,0,True
1212726547,,,,,,,10,0,True
1212726626,,,,,,,10,0,True
1212726660,,,,,,,10,0,True
1212726787,,,,,,,10,0,True
1212726946,,,,,,,10,0,True
1212727002,,,,,,,10,0,True
1212727082,,,,,,,9,0,True
1212727187,,,,,,,10,0,True
1212727234,,,,,,,9,0,True
1212727246,,,,,,,8,0,True
1212727339,,,,,,,10,0,True
1212727390,,,,,,,10,10,True
1212727454,,,,,,,5,0,True
1212727591,,,,,,,10,10,True
1212727636,,,,,,,10,0,True
1212727684,,,,,,,7,0,True
1212727795,,,,,,,10,0,True
1212727824,,,,,,,6,0,True
1212727856,,,,,,,10,0,True
1212727879,,,,,,,10,5,True
1212727965,,,,,,,10,0,True
1212728189,,,,,,,1,1,True
1212728218,,,,,,,10,2,True
1212728307,,,,,,,10,0,True
1212728359,,,,,,,10,0,True
1212728451,,,,,,,6,0,True
1212728527,,,,,,,10,0,True
1212728603,,,,,,,10,0,True
1212728736,,,,,,,5,0,True
1212728888,,,,,,,10,0,True
1212729029,,,,,,,10,0,True
1212729087,,,,,,,10,0,True
1212729143,,,,,,,10,0,True
1212729148,,,,,,,10,0,True
1212729242,,,,,,,10,0,True
1212729246,,,,,,,10,1,True
1212729388,,,,,,,10,0,True
1212729472,,,,,,,9,0,True
1212729540,,,,,,,10,0,True
1212729571,,,,,,,10,0,True
1212729606,,,,,,,9,0,True
1212729683,,,,,,,9,0,True
1212729763,,,,,,,10,5,True
1212729802,,,,,,,10,0,True
1212729880,,,,,,,10,0,True
1212729915,,,,,,,10,0,True
1212730022,,,,,,,10,0,True
1212730075,,,,,,,10,3,True
1212730099,,,,,,,10,0,True
1212730276,,,,,,,10,0,True
1212730375,,,,,,,8,0,True
1212730415,,,,,,,10,0,True
1212730454,,,,,,,10,0,True
1212730520,,,,,,,10,0,True
1212730577,,,,,,,8,0,True
1212730622,,,,,,,10,0,True
1212730657,,,,,,,5,5,True
1212730719,,,,,,,10,0,True
1212730762,,,,,,,10,0,True
1212730797,,,,,,,10,3,True
1212730891,,,,,,,10,0,True
1212730903,,,,,,,10,0,True
1212730922,,,,,,,10,0,True
1212731035,,,,,,,1,1,True
1212731123,,,,,,,10,0,True
1212731408,,,,,,,10,0,True
1212731619,,,,,,,9,0,True
1212731805,,,,,,,10,10,True
1212731828,,,,,,,5,0,True
1212739303,,,,,,,10,0,True
1212739355,,,,,,,7,0,True
1212739389,,,,,,,10,10,True
1212739970,,,,,,,10,0,True
1212740336,,,,,,,10,0,True
1212740812,,,,,,,10,0,True
1212741059,,,,,,,10,1,True
1212741441,,,,,,,10,0,True
1212741839,,,,,,,10,0,True
1212742087,,,,,,,5,5,True
1212742310,,,,,,,10,0,True
1212742473,1.0,1.0,1.0,1.0,2022-03-31 16:00:00+00:00,2022-03-31 16:00:00+00:00,3,3,True
1212742504,,,,,,,10,0,True
1212742578,,,,,,,7,0,True
1212742718,,,,,,,7,7,True
1212742941,,,,,,,7,1,True
1212742968,,,,,,,10,0,True
1212743054,,,,,,,10,0,True
1212743212,,,,,,,10,0,True
1212743261,,,,,,,10,0,True
1212743585,,,,,,,10,0,True
1212743648,3.0,3.0,3.0,2.0,2022-03-31 16:00:00+00:00,2022-03-31 16:00:00+00:00,10,9,True
1212743823,,,,,,,9,1,True
1212743838,,,,,,,8,1,True
1212743936,,,,,,,5,5,True
1212743962,,,,,,,9,9,True
1212744254,,,,,,,5,5,True
1212744270,,,,,,,10,0,True
1212744289,,,,,,,5,5,True
1212744421,,,,,,,10,0,True
1212744451,,,,,,,8,0,True
1212744531,,,,,,,10,0,True
1212744597,,,,,,,10,0,True
1212744599,,,,,,,10,0,True
1212744627,,,,,,,9,0,True
1212744811,,,,,,,10,2,True
1212744868,,,,,,,10,10,True
1212744889,,,,,,,10,0,True
1212744940,,,,,,,9,9,True
1212745061,,,,,,,9,9,True
1212745134,,,,,,,10,0,True
1212745319,,,,,,,10,0,True
1212745393,,,,,,,10,10,True
1212745431,,,,,,,10,0,True
1212745463,,,,,,,10,0,True
1212745489,,,,,,,10,0,True
1212745553,,,,,,,10,0,True
1212745653,,,,,,,10,0,True
1212745737,,,,,,,10,0,True
1212745748,,,,,,,10,0,True
1212745809,,,,,,,9,0,True
1212745865,,,,,,,7,6,True
1212745954,,,,,,,6,6,True
1212746030,,,,,,,10,0,True
1212746077,,,,,,,10,0,True
1212746082,,,,,,,10,0,True
1212746275,,,,,,,1,1,True
1212746472,1.0,1.0,1.0,1.0,2022-03-31 16:00:00+00:00,2022-03-31 16:00:00+00:00,10,5,True
1212746587,,,,,,,10,0,True
1212746642,,,,,,,10,0,True
1212746799,,,,,,,6,0,True
1212746809,,,,,,,10,0,True
1212747054,,,,,,,1,1,True
1212747148,,,,,,,3,0,True
1212747236,,,,,,,10,0,True
1212747275,,,,,,,10,0,True
1212747308,,,,,,,10,0,True
1212747339,,,,,,,10,0,True
1212747537,,,,,,,10,0,True
1212747618,,,,,,,10,0,True
1212747630,,,,,,,10,0,True
1212747718,,,,,,,10,0,True
1212747772,,,,,,,10,0,True
1212747778,,,,,,,10,0,True
1212747899,,,,,,,6,0,True
1212747949,,,,,,,8,8,True
1212747989,,,,,,,9,0,True
1212748018,,,,,,,10,0,True
1212748028,,,,,,,10,0,True
1212748046,,,,,,,9,0,True
1212748180,,,,,,,15,15,True
1212748248,,,,,,,10,0,True
1212748324,,,,,,,9,0,True
1212748377,,,,,,,10,10,True
1212748441,,,,,,,9,0,True
1212748466,,,,,,,3,3,True
1212748493,,,,,,,10,0,True
1212748583,,,,,,,10,0,True
1212748612,,,,,,,10,0,True
1212748866,,,,,,,8,1,True
1212748880,,,,,,,10,0,True
1212749070,,,,,,,10,10,True
1212749148,,,,,,,10,6,True
1212749171,,,,,,,10,0,True
1212749265,,,,,,,10,0,True
1212749329,1.0,1.0,1.0,1.0,2022-03-31 16:00:00+00:00,2022-03-31 16:00:00+00:00,6,5,True
1212749432,,,,,,,10,0,True
1212749512,,,,,,,10,0,True
1212749591,,,,,,,10,0,True
1212749662,,,,,,,10,0,True
1212749701,,,,,,,10,0,True
1212749756,,,,,,,10,0,True
1212749868,,,,,,,10,4,True
1212749981,,,,,,,10,4,True
1212750117,,,,,,,6,0,True
1212750252,,,,,,,10,10,True
1212750276,,,,,,,10,0,True
1212750308,,,,,,,10,0,True
1212750334,,,,,,,10,0,True
1212750363,,,,,,,10,0,True
1212750434,,,,,,,10,0,True
1212750468,,,,,,,10,0,True
1212750511,,,,,,,10,4,True
1212750602,,,,,,,10,0,True
1212750631,,,,,,,5,5,True
1212750642,,,,,,,10,0,True
1212750677,,,,,,,10,0,True
1212750745,,,,,,,8,0,True
1212750799,,,,,,,10,0,True
1212750904,,,,,,,10,0,True
1212750970,,,,,,,10,10,True
1212750976,,,,,,,10,0,True
1212751032,,,,,,,10,0,True
1212751084,1.0,1.0,1.0,1.0,2022-03-31 16:00:00+00:00,2022-03-31 16:00:00+00:00,10,10,True
1212751102,,,,,,,1,1,True
1212751295,,,,,,,10,0,True
1212751308,,,,,,,10,0,True
1212751378,,,,,,,6,0,True
1212751406,,,,,,,10,0,True
1212751475,,,,,,,10,0,True
1212751504,,,,,,,10,0,True
1212751513,,,,,,,10,0,True
1212751601,,,,,,,10,0,True
1212751615,,,,,,,10,1,True
1212751680,,,,,,,6,0,True
1212751733,,,,,,,10,0,True
1212751767,,,,,,,8,1,True
1212751819,,,,,,,5,0,True
1212751880,,,,,,,5,3,True
1212752008,,,,,,,7,0,True
1212752023,,,,,,,10,0,True
1212752096,,,,,,,10,0,True
1212752146,,,,,,,15,5,True
1212752147,,,,,,,10,0,True
1212752265,,,,,,,10,0,True
1212752303,,,,,,,10,0,True
1212752343,,,,,,,10,0,True
1212752409,,,,,,,6,6,True
1212752597,,,,,,,10,0,True
1212752709,,,,,,,10,0,True
1212752717,,,,,,,10,0,True
1212752748,,,,,,,5,0,True
1212752790,,,,,,,9,0,True
1212752796,,,,,,,10,0,True
1212752872,,,,,,,10,0,True
1212752876,,,,,,,10,10,True
1212752922,,,,,,,10,0,True
1212753021,,,,,,,8,1,True
1212753051,,,,,,,10,0,True
1212753174,,,,,,,1,1,True
1212753194,,,,,,,2,2,True
1212753304,,,,,,,10,0,True
1212753392,,,,,,,10,0,True
1212753424,,,,,,,10,0,True
1212753728,,,,,,,10,10,True
1212753783,,,,,,,10,0,True
1212753801,,,,,,,10,0,True
1212753861,,,,,,,10,0,True
1212754080,,,,,,,3,3,True
1212754106,,,,,,,9,6,True
1212754302,,,,,,,5,0,True
1212754334,,,,,,,10,0,True
1212754364,,,,,,,3,3,True
1212754399,,,,,,,1,1,True
1212754457,,,,,,,1,1,True
1212754549,,,,,,,10,0,True
1212754550,,,,,,,10,0,True
1212754689,,,,,,,10,0,True
1212754851,,,,,,,10,0,True
1212754883,,,,,,,10,0,True
1212754900,,,,,,,10,0,True
1212757289,,,,,,,10,0,True
1212764262,,,,,,,5,5,True
1212764460,,,,,,,10,0,True
1212764854,,,,,,,1,1,True
1212765333,,,,,,,10,10,True
1212765708,,,,,,,10,0,True
1212765717,,,,,,,10,10,True
1212766710,,,,,,,10,0,True
1212767061,,,,,,,10,2,True
1212768014,,,,,,,7,1,True
1212768106,,,,,,,10,0,True
1212768191,,,,,,,10,0,True
1212768559,,,,,,,15,0,True
1212768841,,,,,,,10,0,True
1212768863,,,,,,,10,0,True
1212768877,,,,,,,10,0,True
1212769001,,,,,,,10,0,True
1212769044,,,,,,,10,5,True
1212769496,,,,,,,5,5,True
1212769537,,,,,,,10,0,True
1212769669,,,,,,,10,0,True
1212770033,,,,,,,10,0,True
1212770180,,,,,,,10,3,True
1212806774,,,,,,,10,4,True
1212807235,,,,,,,9,0,True
1212807964,,,,,,,7,0,True
1212808019,,,,,,,10,10,True
1212808423,,,,,,,10,10,True
1212808601,,,,,,,10,0,True
1212808904,,,,,,,10,0,True
1212809206,1.0,1.0,1.0,1.0,2022-04-02 16:00:00+00:00,2022-04-02 16:00:00+00:00,10,10,True
1212809558,,,,,,,10,0,True
1212809581,,,,,,,10,0,True
1212809627,,,,,,,10,0,True
1212809785,,,,,,,1,1,True
1212810123,,,,,,,10,0,True
1212810193,,,,,,,10,0,True
1212810220,,,,,,,10,0,True
1212810235,,,,,,,5,0,True
1212810299,,,,,,,10,0,True
1212810890,,,,,,,10,2,True
1212811062,,,,,,,10,0,True
1212811097,,,,,,,9,0,True
1212811103,1.0,1.0,1.0,1.0,2022-04-02 16:00:00+00:00,2022-04-02 16:00:00+00:00,10,10,True
1212811403,,,,,,,6,6,True
1212811420,,,,,,,7,0,True
1212811517,,,,,,,1,1,True
1212811609,,,,,,,1,1,True
1212811749,,,,,,,10,0,True
1212811849,,,,,,,10,0,True
1212811852,,,,,,,10,0,True
1212813385,,,,,,,10,0,True
1212824141,,,,,,,2,2,True
1212824435,,,,,,,10,0,True
1212825554,,,,,,,1,1,True
1212825613,,,,,,,5,0,True
1212825631,,,,,,,6,0,True
1212826576,,,,,,,7,0,True
1212826661,,,,,,,10,0,True
1212826702,,,,,,,6,0,True
1212826867,,,,,,,12,1,True
1212826932,,,,,,,10,0,True
1212827118,,,,,,,1,1,True
1212827268,,,,,,,10,0,True
1212827497,,,,,,,10,0,True
1212827635,,,,,,,10,0,True
1212827671,,,,,,,10,2,True
1212828126,1.0,1.0,1.0,1.0,2022-04-07 16:00:00+00:00,2022-04-07 16:00:00+00:00,10,10,True
1212828232,,,,,,,7,0,True
1212828289,,,,,,,10,10,True
1212828460,,,,,,,10,0,True
1212828516,,,,,,,7,7,True
1212828702,,,,,,,10,9,True
1212828946,3.0,3.0,1.0,3.0,2022-04-07 16:00:00+00:00,2022-04-07 16:00:00+00:00,10,5,True
1212836452,,,,,,,6,0,True
1212836721,,,,,,,7,0,True
1212836824,,,,,,,7,0,True
1212836874,,,,,,,10,0,True
1212837065,,,,,,,8,0,True
1212837128,,,,,,,10,0,True
1212837278,,,,,,,10,0,True
1212837456,,,,,,,6,6,True
1212837670,,,,,,,10,0,True
1212837803,,,,,,,8,0,True
1212838083,1.0,1.0,1.0,1.0,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,10,7,True
1212838210,,,,,,,10,0,True
1212838290,,,,,,,6,6,True
1212838378,,,,,,,10,0,True
1212838564,,,,,,,10,9,True
1212838648,,,,,,,7,0,True
1212838803,,,,,,,10,0,True
1212838819,,,,,,,10,4,True
1212838846,,,,,,,10,0,True
1212838936,,,,,,,6,0,True
1212838956,,,,,,,10,0,True
1212839004,,,,,,,10,0,True
1212839068,,,,,,,6,0,True
1212839251,,,,,,,10,0,True
1212839271,,,,,,,10,0,True
1212839302,,,,,,,6,0,True
1212839463,,,,,,,10,0,True
1212839516,,,,,,,8,0,True
1212839595,,,,,,,9,0,True
1212839637,,,,,,,10,0,True
1212839662,,,,,,,8,8,True
1212839839,,,,,,,10,0,True
1212839840,,,,,,,10,0,True
1212839897,,,,,,,7,0,True
1212839910,,,,,,,1,1,True
1212839954,,,,,,,10,0,True
1212839995,,,,,,,10,0,True
1212840032,,,,,,,10,0,True
1212840261,,,,,,,10,0,True
1212840313,,,,,,,5,2,True
1212840371,,,,,,,10,0,True
1212840372,,,,,,,10,0,True
1212840417,,,,,,,10,0,True
1212840440,,,,,,,10,0,True
1212840523,,,,,,,10,0,True
1212840607,,,,,,,10,0,True
1212840612,,,,,,,6,0,True
1212840685,,,,,,,6,6,True
1212840738,,,,,,,10,0,True
1212840747,,,,,,,6,0,True
1212840776,,,,,,,7,0,True
1212840787,,,,,,,10,0,True
1212840883,,,,,,,10,0,True
1212840934,,,,,,,10,0,True
1212841003,,,,,,,8,0,True
1212841065,,,,,,,10,0,True
1212841246,,,,,,,10,0,True
1212841448,,,,,,,10,0,True
1212841545,,,,,,,10,0,True
1212845292,,,,,,,10,10,True
1212853362,,,,,,,2,2,True
1212853779,,,,,,,10,0,True
1212853826,,,,,,,9,1,True
1212854254,,,,,,,10,0,True
1212854303,,,,,,,8,0,True
1212854339,,,,,,,8,0,True
1212854376,,,,,,,10,0,True
1212854546,,,,,,,10,0,True
